station_key,station_id,traffic_direction_name,cardinal_direction_name,classification_type,year,period,traffic_count,data_availability,data_reliability
56949,41154,PRESCRIBED,WEST,UNCLASSIFIED,2022,AM PEAK,2758,1,100
56949,41154,PRESCRIBED,WEST,UNCLASSIFIED,2022,WEEKDAYS,17334,-1,-1
56949,41154,COUNTER,EAST,UNCLASSIFIED,2022,ALL DAYS,11756,1,100
56950,42001,COUNTER,NORTH,LIGHT VEHICLES,2022,PM PEAK,5185,77,94
56950,42001,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2022,OFF PEAK,23310,-1,-1
56950,42001,PRESCRIBED,SOUTH,LIGHT VEHICLES,2022,ALL DAYS,26853,75,83
56950,42001,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2022,WEEKENDS,41945,-1,-1
56950,42001,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2022,OFF PEAK,402,-1,-1
56950,42001,COUNTER,NORTH,HEAVY VEHICLES,2022,AM PEAK,115,51,96
56950,42001,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2022,PM PEAK,110,-1,-1
56950,42001,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2022,AM PEAK,228,-1,-1
56950,42001,COUNTER,NORTH,LIGHT VEHICLES,2022,OFF PEAK,11534,75,94
56950,42001,PRESCRIBED,SOUTH,HEAVY VEHICLES,2022,OFF PEAK,198,30,94
56950,42001,COUNTER,NORTH,ALL VEHICLES,2022,OFF PEAK,11738,-1,-1
56950,42001,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2022,WEEKDAYS,52224,-1,-1
56950,42001,PRESCRIBED,SOUTH,HEAVY VEHICLES,2022,AM PEAK,113,49,93
56950,42001,PRESCRIBED,SOUTH,HEAVY VEHICLES,2022,PM PEAK,55,34,94
56950,42001,COUNTER,NORTH,LIGHT VEHICLES,2022,ALL DAYS,26407,77,84
56950,42001,COUNTER,NORTH,ALL VEHICLES,2022,WEEKDAYS,26643,-1,-1
56950,42001,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2022,WEEKENDS,271,-1,-1
56950,42001,PRESCRIBED,SOUTH,ALL VEHICLES,2022,ALL DAYS,27175,-1,-1
56950,42001,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2022,PM PEAK,13362,-1,-1
56950,42001,PRESCRIBED,SOUTH,LIGHT VEHICLES,2022,WEEKDAYS,25955,-1,-1
56950,42001,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2022,AM PEAK,16064,-1,-1
56950,42001,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2022,ALL DAYS,652,-1,-1
56950,42001,COUNTER,NORTH,ALL VEHICLES,2022,ALL DAYS,26737,-1,-1
56950,42001,COUNTER,NORTH,LIGHT VEHICLES,2022,WEEKENDS,20733,-1,-1
56950,42001,COUNTER,NORTH,LIGHT VEHICLES,2022,AM PEAK,9550,87,94
56950,42001,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2022,ALL DAYS,53912,-1,-1
56950,42001,COUNTER,NORTH,HEAVY VEHICLES,2022,ALL DAYS,330,31,86
56950,42001,COUNTER,NORTH,HEAVY VEHICLES,2022,PM PEAK,55,35,96
56950,42001,COUNTER,NORTH,HEAVY VEHICLES,2022,WEEKENDS,140,-1,-1
56950,42001,PRESCRIBED,SOUTH,ALL VEHICLES,2022,WEEKENDS,21343,-1,-1
56950,42001,PRESCRIBED,SOUTH,HEAVY VEHICLES,2022,WEEKENDS,131,-1,-1
56950,42001,PRESCRIBED,SOUTH,HEAVY VEHICLES,2022,WEEKDAYS,366,-1,-1
56950,42001,COUNTER,NORTH,HEAVY VEHICLES,2022,WEEKDAYS,374,-1,-1
56950,42001,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2022,WEEKDAYS,740,-1,-1
56950,42001,PRESCRIBED,SOUTH,ALL VEHICLES,2022,PM PEAK,8122,-1,-1
56950,42001,COUNTER,NORTH,ALL VEHICLES,2022,WEEKENDS,20873,-1,-1
56950,42001,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2022,OFF PEAK,22908,-1,-1
56950,42001,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2022,WEEKENDS,42216,-1,-1
56950,42001,PRESCRIBED,SOUTH,HEAVY VEHICLES,2022,ALL DAYS,322,30,85
56950,42001,PRESCRIBED,SOUTH,ALL VEHICLES,2022,WEEKDAYS,26321,-1,-1
56950,42001,PRESCRIBED,SOUTH,LIGHT VEHICLES,2022,AM PEAK,6514,87,91
56950,42001,PRESCRIBED,SOUTH,LIGHT VEHICLES,2022,WEEKENDS,21212,-1,-1
56950,42001,COUNTER,NORTH,ALL VEHICLES,2022,PM PEAK,5240,-1,-1
56950,42001,PRESCRIBED,SOUTH,ALL VEHICLES,2022,AM PEAK,6627,-1,-1
56950,42001,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2022,AM PEAK,16292,-1,-1
56950,42001,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2022,ALL DAYS,53260,-1,-1
56950,42001,COUNTER,NORTH,ALL VEHICLES,2022,AM PEAK,9665,-1,-1
56950,42001,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2022,WEEKDAYS,52964,-1,-1
56950,42001,PRESCRIBED,SOUTH,ALL VEHICLES,2022,OFF PEAK,11572,-1,-1
56950,42001,PRESCRIBED,SOUTH,LIGHT VEHICLES,2022,OFF PEAK,11374,73,92
56950,42001,PRESCRIBED,SOUTH,LIGHT VEHICLES,2022,PM PEAK,8067,77,92
56950,42001,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2022,PM PEAK,13252,-1,-1
56950,42001,COUNTER,NORTH,LIGHT VEHICLES,2022,WEEKDAYS,26269,-1,-1
56950,42001,COUNTER,NORTH,HEAVY VEHICLES,2022,OFF PEAK,204,31,96
56973,43236,COUNTER,SOUTH,UNCLASSIFIED,2022,AM PEAK,6939,13,94
56973,43236,COUNTER,SOUTH,UNCLASSIFIED,2022,OFF PEAK,15883,13,93
56973,43236,COUNTER,SOUTH,UNCLASSIFIED,2022,WEEKENDS,26962,-1,-1
56973,43236,COUNTER,SOUTH,UNCLASSIFIED,2022,ALL DAYS,30769,13,97
56973,43236,COUNTER,SOUTH,UNCLASSIFIED,2022,PM PEAK,9476,13,94
56973,43236,COUNTER,SOUTH,UNCLASSIFIED,2022,WEEKDAYS,32298,-1,-1
56974,43237,COUNTER,SOUTH,UNCLASSIFIED,2022,ALL DAYS,33808,76,97
56974,43237,COUNTER,SOUTH,UNCLASSIFIED,2022,WEEKDAYS,35734,-1,-1
56974,43237,COUNTER,SOUTH,UNCLASSIFIED,2022,PM PEAK,10567,76,93
56974,43237,COUNTER,SOUTH,UNCLASSIFIED,2022,OFF PEAK,17218,76,94
56974,43237,COUNTER,SOUTH,UNCLASSIFIED,2022,AM PEAK,7949,76,93
56974,43237,COUNTER,SOUTH,UNCLASSIFIED,2022,WEEKENDS,29067,-1,-1
56975,43239,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2022,ALL DAYS,60832,-1,-1
56975,43239,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2022,WEEKENDS,57340,-1,-1
56975,43239,PRESCRIBED,NORTH,UNCLASSIFIED,2022,ALL DAYS,29472,76,98
56975,43239,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2022,OFF PEAK,33622,-1,-1
56975,43239,PRESCRIBED,NORTH,UNCLASSIFIED,2022,WEEKDAYS,30563,-1,-1
56975,43239,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2022,PM PEAK,14288,-1,-1
56975,43239,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2022,WEEKDAYS,62433,-1,-1
56975,43239,PRESCRIBED,NORTH,UNCLASSIFIED,2022,OFF PEAK,15868,76,100
56975,43239,COUNTER,SOUTH,UNCLASSIFIED,2022,WEEKDAYS,31870,-1,-1
56975,43239,PRESCRIBED,NORTH,UNCLASSIFIED,2022,WEEKENDS,26975,-1,-1
56975,43239,COUNTER,SOUTH,UNCLASSIFIED,2022,OFF PEAK,17754,77,100
56975,43239,PRESCRIBED,NORTH,UNCLASSIFIED,2022,PM PEAK,6498,77,100
56975,43239,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2022,AM PEAK,14523,-1,-1
56975,43239,PRESCRIBED,NORTH,UNCLASSIFIED,2022,AM PEAK,8197,77,91
56975,43239,COUNTER,SOUTH,UNCLASSIFIED,2022,PM PEAK,7790,77,99
56975,43239,COUNTER,SOUTH,UNCLASSIFIED,2022,AM PEAK,6326,77,93
56975,43239,COUNTER,SOUTH,UNCLASSIFIED,2022,ALL DAYS,31360,77,99
56975,43239,COUNTER,SOUTH,UNCLASSIFIED,2022,WEEKENDS,30365,-1,-1
57048,50232,PRESCRIBED,NORTH,UNCLASSIFIED,2022,WEEKDAYS,3434,-1,-1
57048,50232,PRESCRIBED,NORTH,UNCLASSIFIED,2022,ALL DAYS,3320,-1,-1
57048,50232,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2022,WEEKENDS,9241,-1,-1
57048,50232,COUNTER,SOUTH,UNCLASSIFIED,2022,AM PEAK,1875,-1,-1
57048,50232,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2022,AM PEAK,2496,-1,-1
57048,50232,COUNTER,SOUTH,UNCLASSIFIED,2022,PM PEAK,1499,-1,-1
57048,50232,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2022,OFF PEAK,4770,-1,-1
57048,50232,PRESCRIBED,NORTH,UNCLASSIFIED,2022,AM PEAK,621,-1,-1
57048,50232,PRESCRIBED,NORTH,UNCLASSIFIED,2022,OFF PEAK,1760,-1,-1
57048,50232,COUNTER,SOUTH,UNCLASSIFIED,2022,WEEKDAYS,6384,-1,-1
57048,50232,PRESCRIBED,NORTH,UNCLASSIFIED,2022,PM PEAK,1053,-1,-1
57048,50232,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2022,WEEKDAYS,9818,-1,-1
57048,50232,COUNTER,SOUTH,UNCLASSIFIED,2022,WEEKENDS,6099,-1,-1
57048,50232,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2022,PM PEAK,2552,-1,-1
57048,50232,COUNTER,SOUTH,UNCLASSIFIED,2022,OFF PEAK,3010,-1,-1
57048,50232,COUNTER,SOUTH,UNCLASSIFIED,2022,ALL DAYS,6305,-1,-1
57048,50232,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2022,ALL DAYS,9625,-1,-1
57048,50232,PRESCRIBED,NORTH,UNCLASSIFIED,2022,WEEKENDS,3142,-1,-1
57051,50240,COUNTER,WEST,ALL VEHICLES,2022,WEEKENDS,35910,-1,-1
57051,50240,COUNTER,WEST,HEAVY VEHICLES,2022,PM PEAK,854,47,86
57051,50240,COUNTER,WEST,LIGHT VEHICLES,2022,WEEKENDS,34292,-1,-1
57051,50240,COUNTER,WEST,LIGHT VEHICLES,2022,WEEKDAYS,36759,-1,-1
57051,50240,COUNTER,WEST,ALL VEHICLES,2022,PM PEAK,10839,-1,-1
57051,50240,COUNTER,WEST,ALL VEHICLES,2022,AM PEAK,8955,-1,-1
57051,50240,COUNTER,WEST,ALL VEHICLES,2022,OFF PEAK,21098,-1,-1
57051,50240,COUNTER,WEST,LIGHT VEHICLES,2022,ALL DAYS,36610,66,91
57051,50240,COUNTER,WEST,LIGHT VEHICLES,2022,OFF PEAK,18812,63,86
57051,50240,COUNTER,WEST,HEAVY VEHICLES,2022,WEEKDAYS,4133,-1,-1
57051,50240,COUNTER,WEST,HEAVY VEHICLES,2022,OFF PEAK,2286,38,86
57051,50240,COUNTER,WEST,HEAVY VEHICLES,2022,WEEKENDS,1618,-1,-1
57051,50240,COUNTER,WEST,HEAVY VEHICLES,2022,AM PEAK,993,50,87
57051,50240,COUNTER,WEST,ALL VEHICLES,2022,WEEKDAYS,40892,-1,-1
57051,50240,COUNTER,WEST,ALL VEHICLES,2022,ALL DAYS,40155,-1,-1
57051,50240,COUNTER,WEST,LIGHT VEHICLES,2022,AM PEAK,7962,75,87
57051,50240,COUNTER,WEST,HEAVY VEHICLES,2022,ALL DAYS,3545,37,91
57051,50240,COUNTER,WEST,LIGHT VEHICLES,2022,PM PEAK,9985,78,86
57053,50260,PRESCRIBED,NORTH,HEAVY VEHICLES,2022,WEEKENDS,1183,-1,-1
57053,50260,PRESCRIBED,NORTH,LIGHT VEHICLES,2022,AM PEAK,6506,73,85
57053,50260,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2022,WEEKDAYS,57663,-1,-1
57053,50260,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2022,PM PEAK,17254,-1,-1
57053,50260,COUNTER,SOUTH,HEAVY VEHICLES,2022,OFF PEAK,1345,36,86
57053,50260,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2022,OFF PEAK,28486,-1,-1
57053,50260,PRESCRIBED,NORTH,HEAVY VEHICLES,2022,PM PEAK,617,35,83
57053,50260,PRESCRIBED,NORTH,LIGHT VEHICLES,2022,WEEKENDS,25475,-1,-1
57053,50260,PRESCRIBED,NORTH,HEAVY VEHICLES,2022,WEEKDAYS,3227,-1,-1
57053,50260,COUNTER,SOUTH,HEAVY VEHICLES,2022,AM PEAK,739,52,88
57053,50260,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2022,OFF PEAK,25591,-1,-1
57053,50260,PRESCRIBED,NORTH,HEAVY VEHICLES,2022,OFF PEAK,1550,32,84
57053,50260,COUNTER,SOUTH,HEAVY VEHICLES,2022,WEEKENDS,962,-1,-1
57053,50260,COUNTER,SOUTH,LIGHT VEHICLES,2022,OFF PEAK,12449,60,85
57053,50260,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2022,ALL DAYS,4980,-1,-1
57053,50260,COUNTER,SOUTH,HEAVY VEHICLES,2022,PM PEAK,540,45,85
57053,50260,PRESCRIBED,NORTH,ALL VEHICLES,2022,AM PEAK,7566,-1,-1
57053,50260,PRESCRIBED,NORTH,LIGHT VEHICLES,2022,WEEKDAYS,29021,-1,-1
57053,50260,COUNTER,SOUTH,LIGHT VEHICLES,2022,WEEKENDS,25399,-1,-1
57053,50260,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2022,OFF PEAK,2895,-1,-1
57053,50260,PRESCRIBED,NORTH,HEAVY VEHICLES,2022,ALL DAYS,2746,31,89
57053,50260,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2022,ALL DAYS,61746,-1,-1
57053,50260,COUNTER,SOUTH,ALL VEHICLES,2022,WEEKENDS,26361,-1,-1
57053,50260,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2022,WEEKENDS,53019,-1,-1
57053,50260,COUNTER,SOUTH,LIGHT VEHICLES,2022,WEEKDAYS,28642,-1,-1
57053,50260,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2022,WEEKENDS,50874,-1,-1
57053,50260,COUNTER,SOUTH,ALL VEHICLES,2022,OFF PEAK,13794,-1,-1
57053,50260,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2022,AM PEAK,14818,-1,-1
57053,50260,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2022,PM PEAK,18411,-1,-1
57053,50260,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2022,AM PEAK,1799,-1,-1
57053,50260,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2022,AM PEAK,16617,-1,-1
57053,50260,PRESCRIBED,NORTH,ALL VEHICLES,2022,OFF PEAK,14692,-1,-1
57053,50260,PRESCRIBED,NORTH,ALL VEHICLES,2022,ALL DAYS,31326,-1,-1
57053,50260,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2022,WEEKDAYS,63514,-1,-1
57053,50260,PRESCRIBED,NORTH,ALL VEHICLES,2022,WEEKENDS,26658,-1,-1
57053,50260,COUNTER,SOUTH,HEAVY VEHICLES,2022,ALL DAYS,2234,36,90
57053,50260,COUNTER,SOUTH,ALL VEHICLES,2022,ALL DAYS,30420,-1,-1
57053,50260,COUNTER,SOUTH,LIGHT VEHICLES,2022,PM PEAK,7881,78,84
57053,50260,PRESCRIBED,NORTH,LIGHT VEHICLES,2022,ALL DAYS,28580,61,89
57053,50260,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2022,PM PEAK,1157,-1,-1
57053,50260,PRESCRIBED,NORTH,ALL VEHICLES,2022,PM PEAK,9990,-1,-1
57053,50260,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2022,WEEKENDS,2145,-1,-1
57053,50260,COUNTER,SOUTH,LIGHT VEHICLES,2022,ALL DAYS,28186,65,89
57053,50260,PRESCRIBED,NORTH,ALL VEHICLES,2022,WEEKDAYS,32248,-1,-1
57053,50260,PRESCRIBED,NORTH,HEAVY VEHICLES,2022,AM PEAK,1060,49,85
57053,50260,COUNTER,SOUTH,ALL VEHICLES,2022,WEEKDAYS,31266,-1,-1
57053,50260,COUNTER,SOUTH,HEAVY VEHICLES,2022,WEEKDAYS,2624,-1,-1
57053,50260,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2022,WEEKDAYS,5851,-1,-1
57053,50260,COUNTER,SOUTH,LIGHT VEHICLES,2022,AM PEAK,8312,74,87
57053,50260,PRESCRIBED,NORTH,LIGHT VEHICLES,2022,PM PEAK,9373,75,83
57053,50260,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2022,ALL DAYS,56766,-1,-1
57053,50260,PRESCRIBED,NORTH,LIGHT VEHICLES,2022,OFF PEAK,13142,57,83
57053,50260,COUNTER,SOUTH,ALL VEHICLES,2022,PM PEAK,8421,-1,-1
57053,50260,COUNTER,SOUTH,ALL VEHICLES,2022,AM PEAK,9051,-1,-1
57055,50374,PRESCRIBED,NORTH,UNCLASSIFIED,2022,AM PEAK,1762,13,80
57055,50374,PRESCRIBED,NORTH,UNCLASSIFIED,2022,OFF PEAK,3202,13,100
57055,50374,PRESCRIBED,NORTH,UNCLASSIFIED,2022,ALL DAYS,6555,14,94
57055,50374,PRESCRIBED,NORTH,UNCLASSIFIED,2022,PM PEAK,1931,13,94
57055,50374,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2022,WEEKENDS,12278,-1,-1
57055,50374,COUNTER,SOUTH,UNCLASSIFIED,2022,AM PEAK,1937,13,77
57055,50374,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2022,ALL DAYS,14100,-1,-1
57055,50374,COUNTER,SOUTH,UNCLASSIFIED,2022,WEEKDAYS,7969,-1,-1
57055,50374,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2022,AM PEAK,3699,-1,-1
57055,50374,PRESCRIBED,NORTH,UNCLASSIFIED,2022,WEEKENDS,5785,-1,-1
57055,50374,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2022,OFF PEAK,6789,-1,-1
57055,50374,COUNTER,SOUTH,UNCLASSIFIED,2022,OFF PEAK,3587,13,100
57055,50374,COUNTER,SOUTH,UNCLASSIFIED,2022,PM PEAK,2445,13,94
57055,50374,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2022,PM PEAK,4376,-1,-1
57055,50374,COUNTER,SOUTH,UNCLASSIFIED,2022,ALL DAYS,7545,14,94
57055,50374,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2022,WEEKDAYS,14864,-1,-1
57055,50374,PRESCRIBED,NORTH,UNCLASSIFIED,2022,WEEKDAYS,6895,-1,-1
57055,50374,COUNTER,SOUTH,UNCLASSIFIED,2022,WEEKENDS,6493,-1,-1
57060,50385,PRESCRIBED,NORTH,UNCLASSIFIED,2022,PM PEAK,4188,13,88
57060,50385,PRESCRIBED,NORTH,UNCLASSIFIED,2022,OFF PEAK,6603,13,97
57060,50385,PRESCRIBED,NORTH,UNCLASSIFIED,2022,WEEKDAYS,13250,-1,-1
57060,50385,PRESCRIBED,NORTH,UNCLASSIFIED,2022,ALL DAYS,12456,14,94
57060,50385,PRESCRIBED,NORTH,UNCLASSIFIED,2022,WEEKENDS,10514,-1,-1
57060,50385,PRESCRIBED,NORTH,UNCLASSIFIED,2022,AM PEAK,2459,13,86
57083,51210,PRESCRIBED,WEST,UNCLASSIFIED,2022,ALL DAYS,15515,14,96
57083,51210,PRESCRIBED,WEST,UNCLASSIFIED,2022,PM PEAK,5384,13,94
57083,51210,PRESCRIBED,WEST,UNCLASSIFIED,2022,WEEKDAYS,15901,-1,-1
57083,51210,PRESCRIBED,WEST,UNCLASSIFIED,2022,WEEKENDS,14405,-1,-1
57083,51210,PRESCRIBED,WEST,UNCLASSIFIED,2022,AM PEAK,2689,13,91
57083,51210,PRESCRIBED,WEST,UNCLASSIFIED,2022,OFF PEAK,7828,13,100
57095,51234,PRESCRIBED,NORTH,LIGHT VEHICLES,2022,ALL DAYS,25491,61,99
57095,51234,PRESCRIBED,NORTH,ALL VEHICLES,2022,AM PEAK,7711,-1,-1
57095,51234,PRESCRIBED,NORTH,HEAVY VEHICLES,2022,WEEKDAYS,2920,-1,-1
57095,51234,PRESCRIBED,NORTH,ALL VEHICLES,2022,WEEKENDS,26382,-1,-1
57095,51234,PRESCRIBED,NORTH,HEAVY VEHICLES,2022,WEEKENDS,1189,-1,-1
57095,51234,PRESCRIBED,NORTH,HEAVY VEHICLES,2022,PM PEAK,357,32,99
57095,51234,PRESCRIBED,NORTH,LIGHT VEHICLES,2022,PM PEAK,5936,65,99
57095,51234,PRESCRIBED,NORTH,LIGHT VEHICLES,2022,WEEKENDS,25193,-1,-1
57095,51234,PRESCRIBED,NORTH,ALL VEHICLES,2022,ALL DAYS,27942,-1,-1
57095,51234,PRESCRIBED,NORTH,HEAVY VEHICLES,2022,AM PEAK,940,44,99
57095,51234,PRESCRIBED,NORTH,ALL VEHICLES,2022,WEEKDAYS,28344,-1,-1
57095,51234,PRESCRIBED,NORTH,LIGHT VEHICLES,2022,AM PEAK,6771,72,99
57095,51234,PRESCRIBED,NORTH,LIGHT VEHICLES,2022,OFF PEAK,12717,58,99
57095,51234,PRESCRIBED,NORTH,ALL VEHICLES,2022,OFF PEAK,14340,-1,-1
57095,51234,PRESCRIBED,NORTH,HEAVY VEHICLES,2022,OFF PEAK,1623,31,99
57095,51234,PRESCRIBED,NORTH,LIGHT VEHICLES,2022,WEEKDAYS,25424,-1,-1
57095,51234,PRESCRIBED,NORTH,HEAVY VEHICLES,2022,ALL DAYS,2451,29,99
57095,51234,PRESCRIBED,NORTH,ALL VEHICLES,2022,PM PEAK,6293,-1,-1
57096,51235,PRESCRIBED,WEST,LIGHT VEHICLES,2022,OFF PEAK,12707,36,86
57096,51235,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2022,ALL DAYS,3939,-1,-1
57096,51235,COUNTER,EAST,ALL VEHICLES,2022,OFF PEAK,14423,-1,-1
57096,51235,COUNTER,EAST,ALL VEHICLES,2022,WEEKDAYS,30083,-1,-1
57096,51235,PRESCRIBED,WEST,LIGHT VEHICLES,2022,AM PEAK,4485,45,88
57096,51235,COUNTER,EAST,LIGHT VEHICLES,2022,WEEKDAYS,27836,-1,-1
57096,51235,PRESCRIBED,WEST,ALL VEHICLES,2022,ALL DAYS,26613,-1,-1
57096,51235,PRESCRIBED,WEST,HEAVY VEHICLES,2022,AM PEAK,491,20,88
57096,51235,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2022,PM PEAK,15271,-1,-1
57096,51235,COUNTER,EAST,ALL VEHICLES,2022,PM PEAK,7317,-1,-1
57096,51235,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2022,OFF PEAK,28353,-1,-1
57096,51235,COUNTER,EAST,HEAVY VEHICLES,2022,AM PEAK,790,30,82
57096,51235,PRESCRIBED,WEST,ALL VEHICLES,2022,AM PEAK,4976,-1,-1
57096,51235,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2022,ALL DAYS,56552,-1,-1
57096,51235,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2022,OFF PEAK,26032,-1,-1
57096,51235,PRESCRIBED,WEST,HEAVY VEHICLES,2022,ALL DAYS,1950,14,91
57096,51235,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2022,AM PEAK,1281,-1,-1
57096,51235,PRESCRIBED,WEST,HEAVY VEHICLES,2022,PM PEAK,551,18,85
57096,51235,PRESCRIBED,WEST,LIGHT VEHICLES,2022,PM PEAK,7403,51,85
57096,51235,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2022,AM PEAK,13319,-1,-1
57096,51235,PRESCRIBED,WEST,HEAVY VEHICLES,2022,WEEKENDS,1022,-1,-1
57096,51235,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2022,AM PEAK,12038,-1,-1
57096,51235,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2022,WEEKENDS,1969,-1,-1
57096,51235,COUNTER,EAST,ALL VEHICLES,2022,AM PEAK,8343,-1,-1
57096,51235,PRESCRIBED,WEST,ALL VEHICLES,2022,PM PEAK,7954,-1,-1
57096,51235,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2022,ALL DAYS,52613,-1,-1
57096,51235,PRESCRIBED,WEST,HEAVY VEHICLES,2022,WEEKDAYS,2265,-1,-1
57096,51235,COUNTER,EAST,HEAVY VEHICLES,2022,WEEKENDS,947,-1,-1
57096,51235,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2022,WEEKENDS,49097,-1,-1
57096,51235,COUNTER,EAST,LIGHT VEHICLES,2022,AM PEAK,7553,55,82
57096,51235,COUNTER,EAST,LIGHT VEHICLES,2022,WEEKENDS,25563,-1,-1
57096,51235,COUNTER,EAST,HEAVY VEHICLES,2022,OFF PEAK,1098,19,80
57096,51235,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2022,WEEKENDS,51066,-1,-1
57096,51235,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2022,OFF PEAK,2321,-1,-1
57096,51235,COUNTER,EAST,ALL VEHICLES,2022,WEEKENDS,26510,-1,-1
57096,51235,PRESCRIBED,WEST,ALL VEHICLES,2022,WEEKENDS,24556,-1,-1
57096,51235,COUNTER,EAST,LIGHT VEHICLES,2022,ALL DAYS,27950,45,89
57096,51235,COUNTER,EAST,LIGHT VEHICLES,2022,OFF PEAK,13325,41,80
57096,51235,PRESCRIBED,WEST,LIGHT VEHICLES,2022,WEEKDAYS,24595,-1,-1
57096,51235,COUNTER,EAST,HEAVY VEHICLES,2022,WEEKDAYS,2247,-1,-1
57096,51235,COUNTER,EAST,ALL VEHICLES,2022,ALL DAYS,29939,-1,-1
57096,51235,PRESCRIBED,WEST,LIGHT VEHICLES,2022,ALL DAYS,24663,41,91
57096,51235,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2022,PM PEAK,910,-1,-1
57096,51235,COUNTER,EAST,HEAVY VEHICLES,2022,ALL DAYS,1989,18,89
57096,51235,PRESCRIBED,WEST,ALL VEHICLES,2022,WEEKDAYS,26860,-1,-1
57096,51235,PRESCRIBED,WEST,HEAVY VEHICLES,2022,OFF PEAK,1223,14,87
57096,51235,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2022,PM PEAK,14361,-1,-1
57096,51235,COUNTER,EAST,LIGHT VEHICLES,2022,PM PEAK,6958,58,79
57096,51235,COUNTER,EAST,HEAVY VEHICLES,2022,PM PEAK,359,21,79
