station_key,station_id,traffic_direction_name,cardinal_direction_name,classification_type,year,period,traffic_count,data_availability,data_reliability
57104,53003,PRESCRIBED,NORTH,HEAVY VEHICLES,2023,WEEKENDS,1307,-1,-1
57104,53003,PRESCRIBED,NORTH,HEAVY VEHICLES,2023,PM PEAK,675,25,95
57104,53003,PRESCRIBED,NORTH,HEAVY VEHICLES,2023,OFF PEAK,1567,19,94
57104,53003,PRESCRIBED,NORTH,ALL VEHICLES,2023,WEEKDAYS,30124,-1,-1
57104,53003,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2023,WEEKDAYS,54422,-1,-1
57104,53003,COUNTER,SOUTH,HEAVY VEHICLES,2023,ALL DAYS,2728,20,94
57104,53003,COUNTER,SOUTH,HEAVY VEHICLES,2023,OFF PEAK,1565,21,95
57104,53003,COUNTER,SOUTH,HEAVY VEHICLES,2023,WEEKDAYS,3142,-1,-1
57104,53003,COUNTER,SOUTH,LIGHT VEHICLES,2023,AM PEAK,8602,55,95
57104,53003,COUNTER,SOUTH,HEAVY VEHICLES,2023,PM PEAK,439,20,95
57104,53003,COUNTER,SOUTH,ALL VEHICLES,2023,OFF PEAK,13673,-1,-1
57104,53003,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2023,AM PEAK,1798,-1,-1
57104,53003,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2023,OFF PEAK,28132,-1,-1
57104,53003,PRESCRIBED,NORTH,LIGHT VEHICLES,2023,AM PEAK,5358,54,92
57104,53003,PRESCRIBED,NORTH,HEAVY VEHICLES,2023,AM PEAK,660,31,94
57104,53003,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2023,WEEKENDS,53422,-1,-1
57104,53003,PRESCRIBED,NORTH,LIGHT VEHICLES,2023,WEEKDAYS,27222,-1,-1
57104,53003,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2023,WEEKENDS,56270,-1,-1
57104,53003,PRESCRIBED,NORTH,HEAVY VEHICLES,2023,WEEKDAYS,2902,-1,-1
57104,53003,COUNTER,SOUTH,LIGHT VEHICLES,2023,WEEKENDS,27554,-1,-1
57104,53003,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2023,ALL DAYS,59461,-1,-1
57104,53003,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2023,WEEKENDS,2848,-1,-1
57104,53003,COUNTER,SOUTH,HEAVY VEHICLES,2023,AM PEAK,1138,30,96
57104,53003,PRESCRIBED,NORTH,ALL VEHICLES,2023,OFF PEAK,14459,-1,-1
57104,53003,COUNTER,SOUTH,ALL VEHICLES,2023,WEEKENDS,29095,-1,-1
57104,53003,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2023,PM PEAK,1114,-1,-1
57104,53003,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2023,AM PEAK,15758,-1,-1
57104,53003,COUNTER,SOUTH,ALL VEHICLES,2023,PM PEAK,6929,-1,-1
57104,53003,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2023,PM PEAK,16576,-1,-1
57104,53003,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2023,OFF PEAK,3132,-1,-1
57104,53003,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2023,ALL DAYS,5182,-1,-1
57104,53003,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2023,OFF PEAK,25000,-1,-1
57104,53003,COUNTER,SOUTH,LIGHT VEHICLES,2023,OFF PEAK,12108,43,95
57104,53003,COUNTER,SOUTH,LIGHT VEHICLES,2023,ALL DAYS,27405,47,93
57104,53003,COUNTER,SOUTH,ALL VEHICLES,2023,ALL DAYS,30133,-1,-1
57104,53003,PRESCRIBED,NORTH,LIGHT VEHICLES,2023,OFF PEAK,12892,44,93
57104,53003,COUNTER,SOUTH,ALL VEHICLES,2023,AM PEAK,9740,-1,-1
57104,53003,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2023,WEEKDAYS,6044,-1,-1
57104,53003,PRESCRIBED,NORTH,ALL VEHICLES,2023,PM PEAK,9647,-1,-1
57104,53003,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2023,AM PEAK,13960,-1,-1
57104,53003,COUNTER,SOUTH,ALL VEHICLES,2023,WEEKDAYS,30342,-1,-1
57104,53003,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2023,PM PEAK,15462,-1,-1
57104,53003,PRESCRIBED,NORTH,LIGHT VEHICLES,2023,ALL DAYS,26874,47,92
57104,53003,COUNTER,SOUTH,HEAVY VEHICLES,2023,WEEKENDS,1541,-1,-1
57104,53003,PRESCRIBED,NORTH,LIGHT VEHICLES,2023,WEEKENDS,25868,-1,-1
57104,53003,PRESCRIBED,NORTH,ALL VEHICLES,2023,ALL DAYS,29328,-1,-1
57104,53003,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2023,WEEKDAYS,60466,-1,-1
57104,53003,COUNTER,SOUTH,LIGHT VEHICLES,2023,WEEKDAYS,27200,-1,-1
57104,53003,PRESCRIBED,NORTH,LIGHT VEHICLES,2023,PM PEAK,8972,54,94
57140,55049,PRESCRIBED,NORTH,ALL VEHICLES,2023,WEEKDAYS,17299,-1,-1
57140,55049,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2023,AM PEAK,9213,-1,-1
57140,55049,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2023,AM PEAK,918,-1,-1
57140,55049,COUNTER,SOUTH,ALL VEHICLES,2023,PM PEAK,4823,-1,-1
57140,55049,COUNTER,SOUTH,HEAVY VEHICLES,2023,ALL DAYS,1413,10,81
57140,55049,PRESCRIBED,NORTH,HEAVY VEHICLES,2023,WEEKDAYS,1712,-1,-1
57140,55049,COUNTER,SOUTH,ALL VEHICLES,2023,OFF PEAK,8422,-1,-1
57140,55049,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2023,WEEKDAYS,3316,-1,-1
57140,55049,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2023,ALL DAYS,35240,-1,-1
57140,55049,COUNTER,SOUTH,HEAVY VEHICLES,2023,ALL DAYS,1421,13,83
57140,55049,COUNTER,SOUTH,HEAVY VEHICLES,2023,WEEKENDS,820,-1,-1
57140,55049,COUNTER,SOUTH,LIGHT VEHICLES,2023,OFF PEAK,7636,27,90
57140,55049,COUNTER,SOUTH,ALL VEHICLES,2023,WEEKENDS,15134,-1,-1
57140,55049,COUNTER,SOUTH,LIGHT VEHICLES,2023,AM PEAK,4787,55,90
57140,55049,COUNTER,SOUTH,ALL VEHICLES,2023,ALL DAYS,17897,-1,-1
57140,55049,PRESCRIBED,NORTH,LIGHT VEHICLES,2023,PM PEAK,5164,54,82
57140,55049,COUNTER,SOUTH,LIGHT VEHICLES,2023,WEEKDAYS,16789,-1,-1
57140,55049,PRESCRIBED,NORTH,LIGHT VEHICLES,2023,ALL DAYS,15844,32,58
57140,55049,COUNTER,SOUTH,ALL VEHICLES,2023,AM PEAK,5304,-1,-1
57140,55049,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2023,WEEKENDS,28176,-1,-1
57140,55049,COUNTER,SOUTH,ALL VEHICLES,2023,OFF PEAK,8305,-1,-1
57140,55049,PRESCRIBED,NORTH,HEAVY VEHICLES,2023,AM PEAK,447,21,87
57140,55049,COUNTER,SOUTH,HEAVY VEHICLES,2023,AM PEAK,474,25,90
57140,55049,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2023,WEEKENDS,29877,-1,-1
57140,55049,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2023,WEEKDAYS,32602,-1,-1
57140,55049,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2023,OFF PEAK,14597,-1,-1
57140,55049,COUNTER,SOUTH,ALL VEHICLES,2023,PM PEAK,4893,-1,-1
57140,55049,PRESCRIBED,NORTH,LIGHT VEHICLES,2023,WEEKENDS,14169,-1,-1
57140,55049,PRESCRIBED,NORTH,HEAVY VEHICLES,2023,ALL DAYS,1499,11,62
57140,55049,PRESCRIBED,NORTH,LIGHT VEHICLES,2023,OFF PEAK,6961,27,85
57140,55049,COUNTER,SOUTH,LIGHT VEHICLES,2023,PM PEAK,4476,50,93
57140,55049,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2023,OFF PEAK,16208,-1,-1
57140,55049,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2023,PM PEAK,10497,-1,-1
57140,55049,COUNTER,SOUTH,HEAVY VEHICLES,2023,OFF PEAK,786,10,92
57140,55049,PRESCRIBED,NORTH,LIGHT VEHICLES,2023,WEEKDAYS,15587,-1,-1
57140,55049,COUNTER,SOUTH,LIGHT VEHICLES,2023,WEEKENDS,14314,-1,-1
57140,55049,COUNTER,SOUTH,ALL VEHICLES,2023,AM PEAK,5261,-1,-1
57140,55049,COUNTER,SOUTH,HEAVY VEHICLES,2023,WEEKDAYS,1604,-1,-1
57140,55049,COUNTER,SOUTH,ALL VEHICLES,2023,WEEKDAYS,18389,-1,-1
57140,55049,COUNTER,SOUTH,LIGHT VEHICLES,2023,WEEKENDS,14007,-1,-1
57140,55049,COUNTER,SOUTH,ALL VEHICLES,2023,ALL DAYS,17871,-1,-1
57140,55049,PRESCRIBED,NORTH,LIGHT VEHICLES,2023,AM PEAK,3462,46,84
57140,55049,COUNTER,SOUTH,HEAVY VEHICLES,2023,WEEKDAYS,1600,-1,-1
57140,55049,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2023,AM PEAK,8295,-1,-1
57140,55049,COUNTER,SOUTH,ALL VEHICLES,2023,WEEKENDS,14797,-1,-1
57140,55049,PRESCRIBED,NORTH,ALL VEHICLES,2023,AM PEAK,3909,-1,-1
57140,55049,PRESCRIBED,NORTH,HEAVY VEHICLES,2023,PM PEAK,440,20,81
57140,55049,PRESCRIBED,NORTH,ALL VEHICLES,2023,OFF PEAK,7786,-1,-1
57140,55049,COUNTER,SOUTH,LIGHT VEHICLES,2023,ALL DAYS,16450,41,80
57140,55049,COUNTER,SOUTH,LIGHT VEHICLES,2023,PM PEAK,4546,38,91
57140,55049,COUNTER,SOUTH,LIGHT VEHICLES,2023,ALL DAYS,16484,31,78
57140,55049,COUNTER,SOUTH,LIGHT VEHICLES,2023,OFF PEAK,7526,36,92
57140,55049,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2023,WEEKDAYS,35918,-1,-1
57140,55049,COUNTER,SOUTH,HEAVY VEHICLES,2023,WEEKENDS,790,-1,-1
57140,55049,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2023,OFF PEAK,1611,-1,-1
57140,55049,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2023,ALL DAYS,2912,-1,-1
57140,55049,COUNTER,SOUTH,ALL VEHICLES,2023,WEEKDAYS,18619,-1,-1
57140,55049,COUNTER,SOUTH,LIGHT VEHICLES,2023,WEEKDAYS,17015,-1,-1
57140,55049,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2023,WEEKENDS,1701,-1,-1
57140,55049,COUNTER,SOUTH,LIGHT VEHICLES,2023,AM PEAK,4833,42,89
57140,55049,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2023,PM PEAK,787,-1,-1
57140,55049,PRESCRIBED,NORTH,HEAVY VEHICLES,2023,OFF PEAK,825,10,87
57140,55049,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2023,PM PEAK,9710,-1,-1
57140,55049,COUNTER,SOUTH,HEAVY VEHICLES,2023,PM PEAK,347,14,93
57140,55049,COUNTER,SOUTH,HEAVY VEHICLES,2023,OFF PEAK,779,13,93
57140,55049,PRESCRIBED,NORTH,HEAVY VEHICLES,2023,WEEKENDS,911,-1,-1
57140,55049,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2023,ALL DAYS,32328,-1,-1
57140,55049,PRESCRIBED,NORTH,ALL VEHICLES,2023,WEEKENDS,15080,-1,-1
57140,55049,COUNTER,SOUTH,HEAVY VEHICLES,2023,AM PEAK,471,19,88
57140,55049,PRESCRIBED,NORTH,ALL VEHICLES,2023,PM PEAK,5604,-1,-1
57140,55049,PRESCRIBED,NORTH,ALL VEHICLES,2023,ALL DAYS,17343,-1,-1
57140,55049,COUNTER,SOUTH,HEAVY VEHICLES,2023,PM PEAK,347,18,94
57141,55050,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2023,WEEKDAYS,42232,-1,-1
57141,55050,COUNTER,EAST,UNCLASSIFIED,2023,AM PEAK,7834,-1,-1
57141,55050,PRESCRIBED,WEST,UNCLASSIFIED,2023,PM PEAK,7259,-1,-1
57141,55050,COUNTER,EAST,LIGHT VEHICLES,2023,OFF PEAK,12262,9,95
57141,55050,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2023,WEEKDAYS,5119,-1,-1
57141,55050,PRESCRIBED,WEST,LIGHT VEHICLES,2023,WEEKDAYS,16251,-1,-1
57141,55050,COUNTER,EAST,LIGHT VEHICLES,2023,WEEKENDS,23114,-1,-1
57141,55050,PRESCRIBED,WEST,LIGHT VEHICLES,2023,PM PEAK,4004,8,95
57141,55050,PRESCRIBED,WEST,HEAVY VEHICLES,2023,WEEKENDS,1065,-1,-1
57141,55050,PRESCRIBED,WEST,HEAVY VEHICLES,2023,AM PEAK,723,5,95
57141,55050,COUNTER,EAST,UNCLASSIFIED,2023,ALL DAYS,27938,-1,-1
57141,55050,COUNTER,EAST,LIGHT VEHICLES,2023,WEEKDAYS,25981,-1,-1
57141,55050,COUNTER,EAST,HEAVY VEHICLES,2023,ALL DAYS,2343,4,92
57141,55050,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2023,PM PEAK,828,-1,-1
57141,55050,PRESCRIBED,WEST,HEAVY VEHICLES,2023,WEEKDAYS,2362,-1,-1
57141,55050,PRESCRIBED,WEST,UNCLASSIFIED,2023,ALL DAYS,28655,-1,-1
57141,55050,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2023,ALL DAYS,40864,-1,-1
57141,55050,PRESCRIBED,WEST,LIGHT VEHICLES,2023,WEEKENDS,13792,-1,-1
57141,55050,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2023,ALL DAYS,4269,-1,-1
57141,55050,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2023,WEEKDAYS,59196,-1,-1
57141,55050,PRESCRIBED,WEST,HEAVY VEHICLES,2023,PM PEAK,352,3,97
57141,55050,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2023,OFF PEAK,2758,-1,-1
57141,55050,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2023,OFF PEAK,20240,-1,-1
57141,55050,PRESCRIBED,WEST,UNCLASSIFIED,2023,OFF PEAK,14781,-1,-1
57141,55050,COUNTER,EAST,HEAVY VEHICLES,2023,WEEKENDS,1258,-1,-1
57141,55050,COUNTER,EAST,LIGHT VEHICLES,2023,ALL DAYS,25242,9,92
57141,55050,PRESCRIBED,WEST,UNCLASSIFIED,2023,WEEKENDS,24949,-1,-1
57141,55050,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2023,PM PEAK,10772,-1,-1
57141,55050,COUNTER,EAST,LIGHT VEHICLES,2023,PM PEAK,6768,11,97
57141,55050,COUNTER,EAST,HEAVY VEHICLES,2023,WEEKDAYS,2757,-1,-1
57141,55050,PRESCRIBED,WEST,UNCLASSIFIED,2023,AM PEAK,8006,-1,-1
57141,55050,COUNTER,EAST,LIGHT VEHICLES,2023,AM PEAK,6951,12,94
57141,55050,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2023,AM PEAK,1533,-1,-1
57141,55050,COUNTER,EAST,HEAVY VEHICLES,2023,PM PEAK,476,4,98
57141,55050,COUNTER,EAST,UNCLASSIFIED,2023,PM PEAK,7407,-1,-1
57141,55050,PRESCRIBED,WEST,LIGHT VEHICLES,2023,ALL DAYS,15622,7,90
57141,55050,PRESCRIBED,WEST,LIGHT VEHICLES,2023,AM PEAK,4269,10,94
57141,55050,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2023,OFF PEAK,28690,-1,-1
57141,55050,PRESCRIBED,WEST,HEAVY VEHICLES,2023,ALL DAYS,1926,3,91
57141,55050,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2023,WEEKENDS,36906,-1,-1
57141,55050,COUNTER,EAST,HEAVY VEHICLES,2023,AM PEAK,810,7,95
57141,55050,PRESCRIBED,WEST,UNCLASSIFIED,2023,WEEKDAYS,30046,-1,-1
57141,55050,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2023,WEEKENDS,49495,-1,-1
57141,55050,COUNTER,EAST,HEAVY VEHICLES,2023,OFF PEAK,1471,4,96
57141,55050,COUNTER,EAST,UNCLASSIFIED,2023,WEEKENDS,24546,-1,-1
57141,55050,COUNTER,EAST,UNCLASSIFIED,2023,WEEKDAYS,29150,-1,-1
57141,55050,PRESCRIBED,WEST,HEAVY VEHICLES,2023,OFF PEAK,1287,3,95
57141,55050,COUNTER,EAST,UNCLASSIFIED,2023,OFF PEAK,13909,-1,-1
57141,55050,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2023,ALL DAYS,56593,-1,-1
57141,55050,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2023,PM PEAK,14666,-1,-1
57141,55050,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2023,WEEKENDS,2323,-1,-1
57141,55050,PRESCRIBED,WEST,LIGHT VEHICLES,2023,OFF PEAK,7978,7,94
57141,55050,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2023,AM PEAK,15840,-1,-1
57141,55050,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2023,AM PEAK,11220,-1,-1
57159,57024,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2023,OFF PEAK,1817,-1,-1
57159,57024,PRESCRIBED,EAST,ALL VEHICLES,2023,ALL DAYS,14365,-1,-1
57159,57024,PRESCRIBED,EAST,HEAVY VEHICLES,2023,WEEKDAYS,1743,-1,-1
57159,57024,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2023,PM PEAK,840,-1,-1
57159,57024,COUNTER,WEST,LIGHT VEHICLES,2023,OFF PEAK,5578,35,89
57159,57024,PRESCRIBED,EAST,HEAVY VEHICLES,2023,OFF PEAK,799,13,88
57159,57024,PRESCRIBED,EAST,HEAVY VEHICLES,2023,PM PEAK,370,19,89
57159,57024,COUNTER,WEST,LIGHT VEHICLES,2023,WEEKDAYS,13286,-1,-1
57159,57024,COUNTER,WEST,LIGHT VEHICLES,2023,ALL DAYS,12740,35,91
57159,57024,PRESCRIBED,EAST,ALL VEHICLES,2023,WEEKENDS,12408,-1,-1
57159,57024,COUNTER,WEST,ALL VEHICLES,2023,WEEKENDS,12672,-1,-1
57159,57024,PRESCRIBED,EAST,HEAVY VEHICLES,2023,PM PEAK,372,19,89
57159,57024,COUNTER,WEST,HEAVY VEHICLES,2023,ALL DAYS,1733,17,91
57159,57024,PRESCRIBED,EAST,LIGHT VEHICLES,2023,WEEKENDS,11694,-1,-1
57159,57024,COUNTER,WEST,HEAVY VEHICLES,2023,OFF PEAK,1026,17,89
57159,57024,COUNTER,WEST,HEAVY VEHICLES,2023,OFF PEAK,1032,17,90
57159,57024,COUNTER,WEST,LIGHT VEHICLES,2023,OFF PEAK,5585,34,89
57159,57024,COUNTER,WEST,HEAVY VEHICLES,2023,AM PEAK,597,31,88
57159,57024,COUNTER,WEST,LIGHT VEHICLES,2023,WEEKDAYS,13340,-1,-1
57159,57024,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2023,ALL DAYS,25640,-1,-1
57159,57024,PRESCRIBED,EAST,LIGHT VEHICLES,2023,OFF PEAK,5533,33,89
57159,57024,PRESCRIBED,EAST,LIGHT VEHICLES,2023,PM PEAK,4328,40,89
57159,57024,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2023,WEEKDAYS,26513,-1,-1
57159,57024,COUNTER,WEST,LIGHT VEHICLES,2023,ALL DAYS,12725,33,90
57159,57024,COUNTER,WEST,ALL VEHICLES,2023,WEEKDAYS,15379,-1,-1
57159,57024,COUNTER,WEST,HEAVY VEHICLES,2023,AM PEAK,607,33,89
57159,57024,COUNTER,WEST,ALL VEHICLES,2023,PM PEAK,4146,-1,-1
57159,57024,COUNTER,WEST,ALL VEHICLES,2023,OFF PEAK,6611,-1,-1
57159,57024,PRESCRIBED,EAST,LIGHT VEHICLES,2023,WEEKENDS,11762,-1,-1
57159,57024,COUNTER,WEST,ALL VEHICLES,2023,PM PEAK,4147,-1,-1
57159,57024,COUNTER,WEST,HEAVY VEHICLES,2023,WEEKDAYS,2112,-1,-1
57159,57024,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2023,ALL DAYS,28847,-1,-1
57159,57024,PRESCRIBED,EAST,ALL VEHICLES,2023,PM PEAK,4698,-1,-1
57159,57024,PRESCRIBED,EAST,ALL VEHICLES,2023,AM PEAK,3925,-1,-1
57159,57024,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2023,WEEKENDS,23580,-1,-1
57159,57024,PRESCRIBED,EAST,ALL VEHICLES,2023,PM PEAK,4717,-1,-1
57159,57024,PRESCRIBED,EAST,ALL VEHICLES,2023,OFF PEAK,6326,-1,-1
57159,57024,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2023,ALL DAYS,3172,-1,-1
57159,57024,COUNTER,WEST,HEAVY VEHICLES,2023,WEEKENDS,899,-1,-1
57159,57024,PRESCRIBED,EAST,LIGHT VEHICLES,2023,ALL DAYS,12915,34,90
57159,57024,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2023,AM PEAK,8663,-1,-1
57159,57024,COUNTER,WEST,ALL VEHICLES,2023,ALL DAYS,14482,-1,-1
57159,57024,PRESCRIBED,EAST,LIGHT VEHICLES,2023,WEEKDAYS,13274,-1,-1
57159,57024,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2023,OFF PEAK,12937,-1,-1
57159,57024,COUNTER,WEST,ALL VEHICLES,2023,OFF PEAK,6610,-1,-1
57159,57024,PRESCRIBED,EAST,HEAVY VEHICLES,2023,ALL DAYS,1448,14,91
57159,57024,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2023,WEEKENDS,23466,-1,-1
57159,57024,PRESCRIBED,EAST,LIGHT VEHICLES,2023,AM PEAK,3396,44,87
57159,57024,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2023,AM PEAK,1179,-1,-1
57159,57024,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2023,AM PEAK,8547,-1,-1
57159,57024,PRESCRIBED,EAST,HEAVY VEHICLES,2023,ALL DAYS,1439,13,91
57159,57024,COUNTER,WEST,ALL VEHICLES,2023,AM PEAK,4622,-1,-1
57159,57024,COUNTER,WEST,ALL VEHICLES,2023,WEEKDAYS,15452,-1,-1
57159,57024,COUNTER,WEST,HEAVY VEHICLES,2023,WEEKDAYS,2093,-1,-1
57159,57024,COUNTER,WEST,HEAVY VEHICLES,2023,PM PEAK,470,28,90
57159,57024,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2023,PM PEAK,8004,-1,-1
57159,57024,PRESCRIBED,EAST,LIGHT VEHICLES,2023,AM PEAK,3364,42,87
57159,57024,COUNTER,WEST,HEAVY VEHICLES,2023,PM PEAK,473,29,90
57159,57024,COUNTER,WEST,LIGHT VEHICLES,2023,AM PEAK,4025,43,88
57159,57024,PRESCRIBED,EAST,ALL VEHICLES,2023,WEEKDAYS,14949,-1,-1
57159,57024,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2023,ALL DAYS,3190,-1,-1
57159,57024,PRESCRIBED,EAST,LIGHT VEHICLES,2023,ALL DAYS,12917,35,90
57159,57024,PRESCRIBED,EAST,HEAVY VEHICLES,2023,WEEKDAYS,1722,-1,-1
57159,57024,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2023,ALL DAYS,28812,-1,-1
57159,57024,COUNTER,WEST,LIGHT VEHICLES,2023,AM PEAK,4088,45,88
57159,57024,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2023,WEEKDAYS,3815,-1,-1
57159,57024,PRESCRIBED,EAST,ALL VEHICLES,2023,OFF PEAK,6332,-1,-1
57159,57024,COUNTER,WEST,ALL VEHICLES,2023,AM PEAK,4695,-1,-1
57159,57024,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2023,WEEKDAYS,30328,-1,-1
57159,57024,COUNTER,WEST,LIGHT VEHICLES,2023,PM PEAK,3676,41,89
57159,57024,COUNTER,WEST,ALL VEHICLES,2023,WEEKENDS,12717,-1,-1
57159,57024,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2023,PM PEAK,8864,-1,-1
57159,57024,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2023,WEEKENDS,25187,-1,-1
57159,57024,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2023,WEEKDAYS,3855,-1,-1
57159,57024,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2023,AM PEAK,7389,-1,-1
57159,57024,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2023,PM PEAK,8019,-1,-1
57159,57024,COUNTER,WEST,LIGHT VEHICLES,2023,WEEKENDS,11772,-1,-1
57159,57024,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2023,ALL DAYS,25657,-1,-1
57159,57024,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2023,OFF PEAK,12942,-1,-1
57159,57024,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2023,PM PEAK,8844,-1,-1
57159,57024,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2023,OFF PEAK,11120,-1,-1
57159,57024,PRESCRIBED,EAST,ALL VEHICLES,2023,WEEKENDS,12470,-1,-1
57159,57024,PRESCRIBED,EAST,LIGHT VEHICLES,2023,PM PEAK,4345,42,89
57159,57024,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2023,AM PEAK,7484,-1,-1
57159,57024,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2023,WEEKENDS,25080,-1,-1
57159,57024,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2023,WEEKENDS,1607,-1,-1
57159,57024,PRESCRIBED,EAST,HEAVY VEHICLES,2023,WEEKENDS,714,-1,-1
57159,57024,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2023,WEEKDAYS,26614,-1,-1
57159,57024,PRESCRIBED,EAST,LIGHT VEHICLES,2023,WEEKDAYS,13227,-1,-1
57159,57024,PRESCRIBED,EAST,HEAVY VEHICLES,2023,OFF PEAK,791,13,88
57159,57024,PRESCRIBED,EAST,ALL VEHICLES,2023,WEEKDAYS,15017,-1,-1
57159,57024,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2023,PM PEAK,845,-1,-1
57159,57024,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2023,WEEKENDS,1614,-1,-1
57159,57024,PRESCRIBED,EAST,ALL VEHICLES,2023,AM PEAK,3968,-1,-1
57159,57024,PRESCRIBED,EAST,HEAVY VEHICLES,2023,AM PEAK,561,24,87
57159,57024,PRESCRIBED,EAST,LIGHT VEHICLES,2023,OFF PEAK,5535,32,89
